Subject,Painting,Beauty,Meaningful,Complexity,Emotion,Colour
21,9,1,9,5,4,6
21,10,1,1,8,4,2
21,11,2,1,6,4,6
21,12,2,5,5,5,8
21,13,2,5,7,3,6
21,14,2,4,9,2,7
21,15,1,5,8,1,8
21,16,1,2,4,5,6
21,17,1,2,7,5,7
21,18,1,1,6,2,3
21,19,3,3,7,2,6
21,20,2,6,2,2,6
21,21,5,3,9,6,9
21,22,2,5,5,3,3
21,23,2,7,4,4,2
21,24,7,2,4,4,6
21,25,3,7,9,3,1
21,26,7,7,9,6,6
21,27,1,1,3,7,5
21,28,1,3,7,1,7
21,29,5,1,7,8,6
21,30,1,6,4,5,7
21,31,4,7,4,6,2
21,32,1,2,4,5,6
21,33,1,8,5,2,5
21,34,4,1,8,3,8
21,35,1,2,7,2,4
21,36,1,7,7,4,6
21,37,2,3,9,4,8
21,38,2,7,5,2,7
21,39,5,3,7,3,8
21,40,6,6,2,1,8
21,41,5,8,2,2,5
21,42,1,4,8,4,4
21,43,2,4,2,3,7
21,44,3,6,6,2,8
21,45,4,6,2,4,4
21,46,1,5,8,3,3
21,47,1,5,6,4,4
21,48,6,4,8,8,9
21,49,3,2,9,8,2
21,50,3,1,5,5,3
21,51,2,5,8,6,5
21,52,1,1,6,4,5
21,53,6,1,9,6,3
21,54,2,1,9,7,2
21,55,5,1,5,2,2
21,56,5,6,5,4,4
21,57,3,7,6,6,5
21,58,1,1,9,6,4
21,59,1,1,5,4,3
21,60,1,8,7,3,5
21,61,7,1,1,6,3
21,62,4,1,7,8,2
21,63,1,2,7,1,8
21,64,1,1,5,2,7
21,65,8,1,3,5,8
21,66,2,4,3,2,4
21,67,4,1,8,5,7
21,68,1,2,8,1,6
21,69,1,2,5,4,3
21,70,1,3,8,2,3
21,71,1,7,9,3,7
21,72,5,1,7,6,6
21,73,2,3,8,3,3
21,74,1,1,7,2,7
21,75,8,1,8,2,9
21,76,1,9,8,5,4
21,77,1,5,7,1,8
21,78,5,2,4,1,6
21,79,2,2,2,2,4
21,80,6,1,4,7,3
21,81,4,5,4,4,5
21,82,1,3,7,2,6
21,83,2,9,2,3,5
21,84,6,8,7,7,4
21,85,2,5,8,6,7
21,86,2,1,5,4,5
21,87,1,2,9,6,6
21,88,2,5,3,4,6
21,89,6,8,3,5,3
21,90,1,4,4,5,5
21,91,2,8,6,5,5
21,92,1,8,6,6,7
21,93,1,1,6,3,3
21,94,4,1,6,1,7
21,95,5,5,2,3,6
21,96,1,7,3,4,6
21,97,6,2,7,3,4
21,98,3,2,4,2,5
21,99,2,4,8,4,8
21,100,3,6,5,5,5
21,101,5,6,4,5,3
21,102,3,1,6,6,3
21,103,6,3,3,6,6
21,104,5,7,6,8,7
21,105,7,4,3,7,7
21,106,6,5,9,7,9
21,107,4,6,5,5,6
21,108,2,5,4,6,4
21,109,6,1,5,6,6
21,110,7,4,7,4,8
21,111,1,5,5,4,6
21,112,5,8,8,4,7
21,113,4,2,6,2,8
21,114,1,4,4,6,7
21,115,1,5,5,6,7
21,116,1,2,4,6,8
21,117,2,2,2,3,5
21,118,5,2,5,3,8
21,119,2,3,4,5,4
21,120,6,7,7,4,1
21,121,1,8,3,6,6
21,122,3,2,7,3,7
21,123,3,7,2,6,5
21,124,2,6,6,3,3
21,125,2,7,2,3,2
21,126,1,8,4,6,2
21,127,1,1,5,4,7
21,128,6,4,5,8,4
21,129,2,5,4,3,6
21,130,6,7,5,3,5
21,131,2,3,5,7,5
21,132,1,6,7,6,6
21,133,2,6,7,2,5
21,134,2,9,5,5,4
21,135,1,2,4,4,5
21,136,6,6,7,4,6
21,137,1,4,3,5,5
21,138,3,1,8,4,5
21,139,2,6,7,4,6
21,140,2,8,8,4,6
21,141,1,8,9,7,5
21,142,3,1,4,2,6
21,143,1,1,6,7,2
21,144,4,8,6,3,5
21,145,2,8,8,6,6
21,146,3,7,7,7,2
21,147,2,9,7,5,3
21,148,2,7,8,3,6
21,149,5,8,3,7,5
21,150,5,3,8,9,2
21,151,4,9,4,7,7
21,152,1,8,6,6,8
21,153,1,5,5,4,5
21,154,2,4,5,2,7
21,155,3,4,4,6,8
21,156,6,7,4,7,6
21,157,2,7,5,3,3
21,158,6,8,6,6,5
21,159,3,8,4,6,6
21,160,4,6,6,5,7
21,161,1,7,9,2,2
21,162,2,8,3,3,5
21,163,5,6,5,7,4
21,164,4,6,9,7,4
21,165,6,6,3,7,4
21,166,6,2,3,5,9
21,167,2,2,3,4,7
21,168,1,5,6,5,5
21,169,3,4,5,5,3
21,170,3,2,3,4,4
21,171,3,9,5,5,5
21,172,1,1,6,5,7
21,173,5,6,4,7,5
21,174,3,7,3,6,4
21,175,8,3,9,7,8
21,176,1,7,5,3,7
21,177,1,1,3,4,5
21,178,7,1,7,5,6
21,179,6,1,3,6,4
21,180,3,3,4,5,8
21,181,6,1,5,6,8
21,182,5,7,4,6,3
21,183,5,1,4,9,4
21,184,3,6,4,8,7
21,185,5,3,4,7,4
21,186,5,5,5,6,3
21,187,6,6,8,6,6
21,188,1,4,2,2,6
21,189,6,7,8,2,5
21,190,5,8,6,3,5
21,191,2,1,3,6,7
21,192,7,6,7,8,2
21,193,6,8,7,6,8
21,194,6,1,4,4,7
21,195,2,8,5,7,6
21,196,5,7,5,8,4
21,197,1,4,5,5,8
21,198,2,7,7,6,6
21,199,7,5,4,3,7
21,200,6,3,2,6,6
21,201,5,1,2,6,9
21,202,5,5,2,8,6
21,203,6,9,5,9,8
21,204,6,3,5,9,7
21,205,5,8,3,9,6
21,206,6,8,6,7,8
21,207,8,5,3,7,9
21,208,7,6,3,6,7
21,209,2,7,2,6,4
21,210,4,8,5,5,3
21,211,2,5,2,4,7
21,212,1,1,3,5,6
21,213,4,7,2,8,6
21,214,2,5,4,6,6
21,215,6,3,2,7,9
21,216,1,3,8,4,6
21,217,2,3,3,6,2
21,218,5,7,6,5,6
21,219,2,2,6,6,4
21,220,1,8,5,7,3
21,221,1,2,6,2,4
21,222,7,4,2,4,7
21,223,2,5,7,3,8
21,224,2,7,5,4,7
21,225,2,5,7,3,6
21,226,5,9,4,4,5
21,227,2,4,7,4,7
21,228,5,8,8,7,3
21,229,8,6,6,8,6
21,230,7,3,3,3,5
21,231,4,4,7,6,6
21,232,5,6,2,7,7
21,233,4,6,7,4,6
21,234,6,8,6,5,5
21,235,5,2,7,6,2
21,236,5,8,2,8,5
21,237,2,3,7,2,3
21,238,2,3,6,8,8
21,239,6,6,7,7,6
21,240,4,8,5,3,4
22,1,1,2,5,1,8
22,2,1,3,4,7,3
22,3,1,1,6,3,6
22,4,1,1,5,1,3
22,5,3,5,4,2,8
22,6,1,1,7,3,8
22,7,2,1,2,2,2
22,8,6,1,4,2,1
22,9,1,1,4,5,5
22,10,1,3,7,2,7
22,11,4,1,3,3,5
22,12,1,1,7,1,4
22,13,1,2,6,2,7
22,14,1,9,8,2,7
22,15,1,2,7,4,2
22,16,1,7,7,3,7
22,17,1,8,4,8,9
22,18,3,6,7,1,1
22,19,1,7,3,7,6
22,20,2,5,5,2,8
22,21,2,4,6,6,6
22,22,3,6,4,3,3
22,23,1,2,6,1,4
22,24,2,5,6,3,3
22,25,1,1,7,4,3
22,26,2,3,7,7,3
22,27,1,1,7,1,2
22,28,1,2,3,4,2
22,29,3,1,5,6,1
22,30,1,1,7,3,6
22,31,1,8,4,7,1
22,32,4,2,5,4,4
22,33,3,7,6,2,4
22,34,1,1,1,9,2
22,35,1,8,8,7,4
22,36,1,6,7,6,7
22,37,2,1,7,7,7
22,38,2,4,6,3,7
22,39,1,3,3,6,8
22,40,1,5,7,2,3
22,41,3,6,6,2,7
22,42,1,5,5,6,9
22,43,1,3,4,5,7
22,44,1,4,6,3,2
22,45,1,1,4,4,8
22,46,1,1,4,6,6
22,47,3,2,7,6,2
22,48,2,2,7,7,9
22,49,1,7,6,5,3
22,50,2,6,7,3,1
22,51,1,2,6,2,5
22,52,3,1,7,3,5
22,53,1,6,2,6,2
22,54,1,2,7,9,2
22,55,1,1,7,1,3
22,56,1,1,4,1,7
22,57,2,7,6,4,4
22,58,3,1,7,7,1
22,59,1,5,5,3,6
22,60,1,1,7,3,5
22,61,1,2,4,5,1
22,62,1,2,4,7,4
22,63,1,1,3,1,7
22,64,1,2,8,1,8
22,65,3,1,3,1,8
22,66,1,1,4,1,1
22,67,1,1,8,1,2
22,68,1,1,4,4,2
22,69,6,1,6,2,3
22,70,2,1,7,2,4
22,71,1,1,6,1,6
22,72,2,3,7,2,5
22,73,6,8,5,7,7
22,74,3,7,6,2,9
22,75,2,1,7,2,7
22,76,1,8,7,5,8
22,77,2,1,3,2,7
22,78,1,1,5,6,7
22,79,1,1,3,1,5
22,80,1,1,7,1,6
22,81,1,6,4,3,7
22,82,2,4,4,6,8
22,83,7,5,6,2,5
22,84,1,3,7,4,3
22,85,2,7,6,4,8
22,86,2,7,5,2,4
22,87,1,1,7,6,2
22,88,5,1,6,6,7
22,89,6,6,6,2,4
22,90,5,8,7,4,6
22,91,2,7,6,6,4
22,92,2,3,5,6,6
22,93,2,1,7,3,3
22,94,3,2,4,3,8
22,95,1,2,3,1,2
22,96,5,1,7,7,7
22,97,5,4,6,2,4
22,98,7,3,5,3,6
22,99,2,6,5,3,6
22,100,1,4,5,3,6
22,101,2,7,7,2,2
22,102,5,1,6,5,1
22,103,1,2,4,3,6
22,104,4,2,7,7,9
22,105,7,3,7,5,7
22,106,1,4,4,4,6
22,107,2,2,6,5,5
22,108,6,6,7,2,6
22,109,1,1,7,1,9
22,110,1,7,5,4,8
22,111,1,2,3,2,7
22,112,1,1,7,3,5
22,113,1,6,7,1,6
22,114,4,6,8,5,8
22,115,2,2,6,6,4
22,116,1,1,5,3,6
22,117,1,5,7,2,7
22,118,3,6,5,2,8
22,119,1,1,5,6,9
22,120,1,1,5,2,4
22,121,1,1,4,6,5
22,122,1,1,7,6,4
22,123,1,6,8,1,6
22,124,1,2,7,1,6
22,125,3,6,5,3,6
22,126,6,6,6,3,3
22,127,1,4,5,3,6
22,128,1,6,7,5,7
22,129,6,7,7,2,6
22,130,1,7,6,2,7
22,131,3,1,4,3,5
22,132,1,9,8,7,6
22,133,1,8,6,8,8
22,134,3,2,4,1,6
22,135,1,1,4,4,6
22,136,1,2,4,5,7
22,137,7,3,8,3,7
22,138,5,7,4,2,7
22,139,2,8,6,8,2
22,140,1,7,5,3,2
22,141,1,7,7,4,4
22,142,1,8,5,8,5
22,143,1,1,6,4,4
22,144,2,7,7,2,6
22,145,2,7,7,2,4
22,146,3,7,6,3,3
22,147,7,6,7,6,6
22,148,2,8,7,4,6
22,149,1,8,6,3,6
22,150,2,1,4,7,2
22,151,1,6,8,6,8
22,152,3,2,7,7,8
22,153,3,1,8,4,5
22,154,1,3,5,5,6
22,155,1,7,7,4,8
22,156,3,1,8,2,6
22,157,4,2,6,3,6
22,158,2,7,3,7,4
22,159,2,6,7,3,6
22,160,2,7,6,2,6
22,161,1,1,5,1,3
22,162,1,2,6,2,4
22,163,1,4,4,4,7
22,164,1,3,6,7,8
22,165,8,2,8,4,6
22,166,1,2,7,4,8
22,167,2,5,5,4,8
22,168,2,4,4,4,8
22,169,5,2,6,1,9
22,170,3,8,4,2,9
22,171,2,6,5,4,7
22,172,1,3,5,2,8
22,173,4,7,6,6,3
22,174,1,3,8,7,7
22,175,3,2,5,7,7
22,176,1,6,7,4,9
22,177,1,5,7,2,6
22,178,1,1,2,6,9
22,179,1,1,4,4,5
22,180,3,2,3,1,8
22,181,1,2,6,7,9
22,182,6,3,6,2,2
22,183,6,1,5,3,5
22,184,5,1,5,6,4
22,185,4,2,7,1,7
22,186,2,4,5,4,4
22,187,2,3,6,6,9
22,188,2,9,7,4,7
22,189,5,7,7,2,6
22,190,1,1,5,4,7
22,191,3,1,6,6,3
22,192,3,2,7,8,4
22,193,7,2,6,4,8
22,194,1,1,7,3,9
22,195,6,2,7,3,3
22,196,1,8,6,3,7
22,197,1,1,6,5,9
22,198,1,4,3,6,6
22,199,1,1,7,5,6
22,200,1,1,6,6,2
22,201,3,2,4,2,8
22,202,4,2,7,3,8
22,203,4,8,8,6,8
22,204,7,1,6,6,4
22,205,3,1,7,6,6
22,206,5,1,8,7,8
22,207,8,7,4,4,8
22,208,5,6,7,4,8
22,209,6,3,5,6,5
22,210,1,3,6,3,7
22,211,1,2,5,2,8
22,212,3,3,5,3,7
22,213,4,1,8,2,7
22,214,4,6,4,7,8
22,215,1,1,6,7,7
22,216,1,2,7,3,6
22,217,3,8,3,4,7
22,218,2,2,6,5,6
22,219,1,2,4,7,9
22,220,7,6,6,3,2
22,221,5,2,5,4,6
22,222,2,3,6,3,4
22,223,1,8,5,3,5
22,224,1,5,5,4,6
22,225,4,3,5,1,7
22,226,1,8,6,3,1
22,227,4,1,7,2,6
22,228,1,5,7,2,3
22,229,5,7,6,6,8
22,230,6,8,7,2,6
22,231,6,1,5,8,8
22,232,5,2,6,7,2
22,233,1,9,6,6,6
22,234,4,8,7,6,6
22,235,1,1,4,3,6
22,236,6,7,5,2,7
22,237,2,3,4,4,2
22,238,2,1,8,2,7
22,239,6,2,6,6,9
22,240,4,5,6,4,6
23,1,3,5,5,1,5
23,2,3,6,4,6,1
23,3,6,1,3,5,6
23,4,2,2,1,1,4
23,5,6,3,2,2,3
23,6,4,2,6,5,7
23,7,6,2,3,3,1
23,8,4,3,1,8,5
23,9,2,4,3,9,4
23,10,3,6,4,9,6
23,11,3,3,3,8,4
23,12,4,2,4,1,6
23,13,6,4,3,1,3
23,14,5,9,7,7,4
23,15,6,8,8,5,3
23,16,5,6,2,1,5
23,17,5,6,6,5,5
23,18,4,6,7,6,2
23,19,9,3,4,1,5
23,20,6,3,3,5,5
23,21,9,3,6,5,7
23,22,5,4,6,2,4
23,23,6,3,7,7,6
23,24,7,4,6,8,5
23,25,5,3,4,7,4
23,26,8,2,6,5,4
23,27,6,3,3,6,5
23,28,8,3,3,6,7
23,29,4,7,6,5,7
23,30,5,4,6,5,6
23,31,9,8,7,1,2
23,32,2,4,6,5,7
23,33,5,5,7,5,6
23,34,5,4,2,7,6
23,35,3,8,6,1,4
23,36,6,5,5,1,6
23,37,5,5,8,1,6
23,38,5,7,5,1,9
23,39,4,7,4,1,8
23,40,3,6,4,4,9
23,41,7,6,4,5,5
23,42,4,7,5,6,7
23,43,8,2,5,5,9
23,44,5,7,3,6,7
23,45,9,3,3,6,3
23,46,4,2,2,6,3
23,47,5,4,6,5,4
23,48,7,7,5,7,7
23,49,6,6,8,5,2
23,50,4,6,5,1,1
23,51,4,5,6,1,7
23,52,6,2,1,1,8
23,53,7,6,2,5,1
23,54,8,6,3,6,2
23,55,5,4,3,2,3
23,56,7,3,3,5,3
23,57,3,6,8,1,3
23,58,7,6,7,6,4
23,59,3,3,4,5,7
23,60,6,3,2,1,6
23,61,6,1,2,5,3
23,62,5,4,6,5,3
23,63,9,4,1,5,5
23,64,4,3,3,5,5
23,65,3,2,2,1,6
23,66,5,3,1,9,6
23,67,3,2,6,6,7
23,68,6,2,2,5,4
23,69,4,4,4,6,4
23,70,9,3,2,6,4
23,71,6,2,3,1,7
23,72,6,3,6,6,7
23,73,5,7,8,6,6
23,74,5,7,3,2,6
23,75,1,1,2,5,5
23,76,4,4,4,7,7
23,77,5,4,2,6,5
23,78,5,3,1,1,5
23,79,2,1,3,1,6
23,80,5,2,5,1,1
23,81,5,5,4,1,4
23,82,4,7,6,2,5
23,83,4,7,5,1,5
23,84,6,6,7,1,3
23,85,6,7,7,1,6
23,86,6,6,4,2,4
23,87,9,8,7,7,2
23,88,8,6,6,1,6
23,89,5,6,4,1,3
23,90,7,4,3,5,3
23,91,6,6,4,1,4
23,92,4,7,7,5,6
23,93,5,4,4,1,3
23,94,4,4,2,1,7
23,95,4,3,3,4,4
23,96,5,4,6,7,6
23,97,6,2,7,1,5
23,98,6,6,4,2,4
23,99,4,6,6,4,7
23,100,5,5,6,1,5
23,101,2,3,7,1,4
23,102,6,3,5,6,3
23,103,4,4,3,7,6
23,104,8,7,6,5,6
23,105,4,8,5,1,6
23,106,5,6,9,6,7
23,107,7,6,5,1,7
23,108,4,5,6,1,5
23,109,6,2,2,2,8
23,110,6,5,5,5,8
23,111,5,4,4,1,7
23,112,5,7,6,5,6
23,113,6,5,6,5,8
23,114,9,4,8,2,7
23,115,5,4,4,5,8
23,116,6,5,6,5,8
23,117,7,4,4,1,8
23,118,6,3,3,6,9
23,119,6,3,6,6,4
23,120,6,4,4,6,3
23,121,5,4,6,1,2
23,122,5,4,6,7,4
23,123,8,5,6,1,7
23,124,6,4,6,1,7
23,125,5,6,5,6,5
23,126,6,6,7,1,6
23,127,5,3,5,7,7
23,128,6,4,8,1,4
23,129,5,7,4,1,6
23,130,3,5,3,1,7
23,131,5,5,9,5,6
23,132,7,7,9,5,4
23,133,7,8,9,1,6
23,134,2,5,6,5,6
23,135,3,4,3,1,7
23,136,7,7,4,5,5
23,137,6,5,6,1,5
23,138,6,7,5,1,5
23,139,5,6,6,5,4
23,140,6,5,6,9,6
23,141,7,4,8,5,5
23,142,5,7,5,1,6
23,143,6,4,4,1,3
23,144,4,6,4,5,6
23,145,5,7,6,1,5
23,146,4,6,6,1,3
23,147,4,7,9,5,5
