Painting,Representational,BeautyRating_M,BeautyRating_SD,Liking_M,Liking_SD,Saturation,Brightness,HueSD,SaturationSD,BrightnessSD,RedLum,GreenLum,BlueLum,Luminance,AdjustedRedLum,AdjustedGreenLum,AdjustedBlueLum,Entropy,StraightEdgeDensity,NonStraightEdgeDensity,Meaningfulness,Complexity,Emotion,ColourWarmth,Vertical_Symmetry,Horizontal_Symmetry,Average_Symmetry,VerticalGrayscale_Symmetry,HorizontalGrayscale_Symmetry,AverageGrayscale_Symmetry,ColourComponent
187,1,5.94,2.05,5.7234,2.2718,0.385261122049385,0.617940163031504,0.155087748521214,0.248275428919096,0.334325321201084,157.54,146.57,112.36,146.02,1.07889330228736,1.00376660731407,0.769483632379126,7.0975800814549,0.020501455691351,0.067770419308649,5.95652173913043,5.84615384615385,5.52083333333333,5.6304347826087,0.8344,0.818,0.8262,0.8438,0.8393,0.8416,-0.013459122
188,1,5.71,2.27,5.7234,2.2038,0.291239574171143,0.543075836387967,0.345261133154238,0.151996976824672,0.237301702346551,138.46,116.55,104.23,121.73,1.13743530764807,0.957446808510638,0.856239217941346,7.31485899894589,0.017328809041572,0.100756607625095,5.28260869565217,5.55769230769231,4.8125,6.02173913043478,0.8876,0.8815,0.8845,0.8882,0.8869,0.8875,-0.305843342
189,1,5.8,2.27,6.0213,2.0269,0.287328588186304,0.600505562659846,0.660029507010399,0.142331812817266,0.271482929633925,146.82,117.33,138.58,128.56,1.142034847542,0.912647790914748,1.07794026135657,7.57594764987337,0.028498698540066,0.064248176459935,5.30434782608696,6.13461538461539,5.14583333333333,5.71739130434783,0.8819,0.8851,0.8835,0.8849,0.8918,0.8883,-0.230268364
190,1,5.53,1.94,5.0426,2.377,0.32128523581072,0.495873254901961,1.83642936140835,0.244388565656608,0.269048912099116,117.33,117.04,101.97,115.44,1.01637214137214,1.01386001386001,0.883316008316008,7.79511919438317,0.036464468063835,0.097980323602832,4.91304347826087,5.15384615384615,4.75,5.76086956521739,0.9192,0.773,0.8461,0.919,0.8158,0.8674,0.394548813
191,1,4.2,2.33,4.5957,2.3093,0.317466577125404,0.665509947528307,0.230743909670431,0.153900773094375,0.181357977304239,169.7,127.59,124.45,139.83,1.21361653436316,0.912465136236859,0.890009297003504,7.56442679769498,0.032299567191327,0.060308766142006,4.82608695652174,3.84615384615385,4.41666666666667,5.21739130434783,0.9647,0.96,0.9623,0.9649,0.9626,0.9637,-0.721781357
192,1,6.63,1.8,6.7021,2.1153,0.199406527522083,0.332758520074697,1.54803938320848,0.11604820444826,0.174705973060945,69.27,82.13,77.53,77.76,0.890817901234568,1.05619855967078,0.997042181069959,7.0584693967002,0.019956831678349,0.083264001654984,7.06521739130435,7.15384615384615,6.25,3.30434782608696,0.8251,0.8216,0.8233,0.8198,0.8225,0.8212,1.161623304
193,1,7.0,2.03,6.9574,1.8992,0.41590299245325,0.623903613018812,0.371255056954069,0.174042702856009,0.295144946716813,157.67,142.07,98.16,141.81,1.11183978562866,1.00183343910867,0.692193780410408,7.43756923100138,0.013861578118085,0.083326963548582,6.43478260869565,6.21153846153846,5.9375,7.71739130434783,0.87,0.8307,0.8504,0.8747,0.8457,0.8602,-0.235973906
194,1,5.84,2.16,6.1277,2.2323,0.399695722403121,0.743795908456261,0.196263228263191,0.195525395507932,0.179836027394939,189.62,155.99,119.67,161.95,1.17085520222291,0.96319851806113,0.738931769064526,6.52305409864838,0.042341479026791,0.046316854306542,5.10869565217391,5.15384615384615,5.29166666666667,7.02173913043478,0.9858,0.9051,0.9455,0.9899,0.9255,0.9577,-0.547837784
195,1,6.43,2.39,6.5745,1.9195,0.25929839509805,0.49721568627451,0.480819820891899,0.156235728759318,0.176443123947374,125.75,117.83,97.4,117.89,1.06667232165578,0.999491050979727,0.826193909576724,7.40784360745021,0.032539705768486,0.094963419231514,6.0,6.76923076923077,5.39583333333333,5.06521739130435,0.9163,0.917,0.9167,0.922,0.9237,0.9228,0.084207722
196,1,5.53,2.25,5.8511,2.2261,0.306290408936872,0.483085035521455,2.42686254107106,0.144563604623555,0.249294353873893,108.91,105.9,99.6,106.09,1.02658120463757,0.998209067772646,0.938825525497219,7.47800909897026,0.026494001169892,0.084145582163441,5.93478260869565,5.59615384615385,4.97916666666667,5.93478260869565,0.7834,0.8644,0.8239,0.7806,0.8742,0.8274,0.363045951
197,1,4.71,2.19,4.4894,2.1251,0.418343445557107,0.632422180724142,0.927062961166343,0.201929658487383,0.165716031188219,154.02,147.58,105.5,144.8,1.06367403314917,1.01919889502762,0.728591160220994,7.20980422145809,0.01476976548474,0.140452109515260,4.04347826086957,4.51923076923077,4.4375,6.71739130434783,0.9577,0.9127,0.9352,0.9632,0.9458,0.9545,0.053409938
198,1,6.33,2.09,5.4894,2.3945,0.215395175187609,0.441154554738562,1.14094897357476,0.116173751970257,0.227289100541526,107.19,105.37,97.2,104.99,1.0209543766073,1.00361939232308,0.925802457376893,7.45356932175101,0.015246767529708,0.114432399136959,5.56521739130435,6.88461538461539,5.77083333333333,4.8695652173913,0.9149,0.8836,0.8992,0.9175,0.8916,0.9046,0.389366032
199,1,5.57,1.98,4.9362,2.2689,0.433547192762471,0.465010863195853,0.248051836591631,0.222779736929262,0.245225377951021,118.52,94.24,75.65,99.41,1.19223418167186,0.947993159641887,0.760989840056332,7.56716089896717,0.033218573576347,0.114834551423653,4.65217391304348,5.59615384615385,4.625,4.84782608695652,0.7879,0.7683,0.7781,0.8022,0.7751,0.7886,-0.659826493
200,1,5.24,2.28,4.6809,2.2468,0.265809124525018,0.412060071301248,1.4554607513583,0.163469841957633,0.272492372161138,102.88,91.3,75.59,93.0,1.10623655913978,0.981720430107527,0.812795698924731,7.07773553902764,0.027604891412632,0.107928441920701,5.0,6.01923076923077,4.47916666666667,4.6304347826087,0.797,0.7888,0.7929,0.8002,0.7882,0.7942,-0.1480054
201,1,5.43,2.13,4.8936,2.2577,0.297935535189631,0.46458846263143,0.728430751087763,0.162206903825979,0.245023524036252,117.93,98.61,78.09,102.07,1.15538356030175,0.966101694915254,0.765063191927109,7.49094346480704,0.023540949943361,0.135911133389972,4.91304347826087,5.65384615384615,4.9375,5.5,0.9033,0.8388,0.8711,0.9053,0.8412,0.8733,-0.447715101
202,1,6.71,1.96,6.9149,1.6528,0.239701478550988,0.62043610627683,0.604416540249553,0.130225689083812,0.231010075381864,155.89,128.11,135.3,137.24,1.13589332556106,0.933474205770912,0.985864179539493,7.4862994509825,0.017046875207128,0.091433333126205,6.1304347826087,6.38461538461539,5.89583333333333,6.06521739130435,0.9157,0.9534,0.9345,0.9102,0.9544,0.9323,-0.23720474
203,1,6.82,1.88,6.4681,1.8398,0.542623733845549,0.523786190304342,0.251501219042991,0.142635118460528,0.253338234868538,132.55,105.04,57.69,107.98,1.22754213743286,0.972772735691795,0.534265604741619,7.3365400507662,0.025225933231061,0.079542816768939,6.84782608695652,6.86538461538461,6.35416666666667,7.26086956521739,0.8624,0.9008,0.8816,0.8667,0.9083,0.8875,-0.96854242
204,1,5.76,1.88,5.2128,2.2061,0.299859384246088,0.782432186863815,0.272398056592774,0.182326051515958,0.166714171648456,199.52,158.43,147.29,169.51,1.17703970267241,0.9346351247714,0.868916288124594,6.87620847400279,0.017829118270855,0.095897965062478,5.17391304347826,6.09615384615385,5.20833333333333,6.21739130434783,0.9533,0.934,0.9436,0.9574,0.9464,0.9519,-0.52648283
205,1,6.35,2.41,6.4043,2.5594,0.292884135205155,0.403285685141109,1.18537544877479,0.168303925894639,0.259435567523872,100.8,84.36,65.34,78.15,1.28982725527831,1.07946257197697,0.836084452975048,7.19096068999699,0.011348353542192,0.104217271457808,6.41304347826087,6.76923076923077,6.3125,5.60869565217391,0.923,0.8664,0.8947,0.9312,0.8792,0.9052,-0.007720762
206,1,6.1,2.04,5.6809,2.4681,0.454462237973529,0.501857928516752,0.13996062877433,0.151673097303352,0.198190061754737,127.97,91.52,69.56,99.95,1.28034017008504,0.915657828914457,0.695947973986993,7.19988930972758,0.016419919852172,0.131912371814495,6.3695652173913,7.28846153846154,6.625,7.02173913043478,0.9157,0.8968,0.9062,0.9291,0.9057,0.9174,-1.190122033
207,1,6.63,2.05,6.6809,1.9793,0.445351117971481,0.648995867089349,0.227843230784221,0.152625595231498,0.206604611445685,165.5,110.62,94.15,125.18,1.32209618149864,0.883687490014379,0.752116951589711,7.18698997268856,0.01641797137542,0.086538278624580,6.28260869565217,5.86538461538461,5.9375,7.45652173913043,0.965,0.9016,0.9333,0.9616,0.9066,0.9341,-1.401443873
208,1,6.49,1.76,6.6809,1.9123,0.357669303861731,0.532504806312768,0.671752251763433,0.230052470736879,0.314704933108633,134.5,123.75,102.76,124.59,1.07954089413276,0.993257885865639,0.824785295770126,6.84540293766961,0.032236024310244,0.051918142356423,5.56521739130435,5.42307692307692,5.39583333333333,6.0,0.9133,0.7538,0.8335,0.92,0.775,0.8475,0.010701363
209,1,6.12,1.99,6.4894,1.8867,0.372159736699561,0.536211613460811,0.862824608032331,0.21977688457626,0.255242589447852,131.65,126.38,101.83,125.19,1.05160156562026,1.00950555156163,0.813403626487739,7.2735638641784,0.01976199034438,0.099346342988953,5.56521739130435,6.03846153846154,5.6875,6.82608695652174,0.931,0.8275,0.8792,0.9415,0.8562,0.8988,0.163363832
210,1,5.9,2.01,5.4894,2.2445,0.315313995164397,0.530586479008782,0.695243695085943,0.195418306003558,0.31067895662963,129.74,130.97,105.19,127.69,1.01605450700916,1.02568721121466,0.823791996240896,7.22769767039123,0.015375540411886,0.085455709588114,5.30434782608696,5.55769230769231,5.5625,5.71739130434783,0.8837,0.8273,0.8555,0.8915,0.8568,0.8742,0.370639717
211,1,6.12,2.11,5.4043,2.1332,0.683313368062438,0.347844353060374,0.221088836756136,0.147997032136293,0.160547452760131,87.3,74.85,29.11,73.45,1.18856364874064,1.01906058543227,0.396324029952348,6.86076202919417,0.04623601203724,0.094375446296093,4.95652173913043,6.25,5.14583333333333,6.47826086956522,0.8094,0.8184,0.8139,0.8256,0.8318,0.8287,-0.810099475
212,1,4.69,2.15,4.8085,2.2807,0.359157204222114,0.536762007555315,0.303356240025957,0.167285225544413,0.221679872601907,125.79,136.48,95.22,128.62,0.977997201057378,1.06111024723993,0.74032032343337,7.47115961794902,0.014776581414308,0.107989043585692,4.95652173913043,4.78846153846154,4.66666666666667,4.52173913043478,0.9428,0.8765,0.9096,0.9502,0.8943,0.9223,0.549051269
213,1,6.16,1.9,6.4468,2.0196,0.236261080521086,0.445459862981338,1.00188569520721,0.122342710768848,0.18114049385461,101.23,111.16,92.88,106.12,0.953920090463626,1.04749340369393,0.875235582359593,7.37904836201565,0.017065968720646,0.097662156279354,5.69565217391304,6.57692307692308,5.64583333333333,4.80434782608696,0.9208,0.8963,0.9085,0.9223,0.9066,0.9144,0.747594753
214,1,5.65,2.19,5.1915,2.2902,0.203022292541075,0.46257338248651,0.804731656509055,0.104056890286195,0.221129428810289,116.58,96.84,99.14,103.01,1.13173478303077,0.940102902630813,0.962430831958062,7.34046340347174,0.021550898209719,0.125107435123615,5.60869565217391,4.44230769230769,4.875,5.32608695652174,0.8764,0.9025,0.8894,0.8799,0.9027,0.8913,-0.224173985
215,1,6.06,2.08,6.2766,1.9527,0.539154935601892,0.414637353721329,0.189372466130689,0.207217408006977,0.286069438466308,105.72,84.23,58.67,87.77,1.20451179218412,0.959667312293494,0.668451634954996,7.22628049966488,0.020403646254959,0.081663020411708,5.6304347826087,6.23076923076923,5.72916666666667,5.91304347826087,0.7877,0.7085,0.7481,0.7928,0.7151,0.754,-0.770859436
216,1,4.49,2.02,4.383,2.1423,0.469864204087678,0.307445692883896,0.78367028288692,0.23942522413404,0.154985852055409,75.05,69.17,48.88,68.62,1.0937044593413,1.00801515593122,0.712328767123288,6.86768672707313,0.022258330004945,0.082307294995055,4.80434782608696,5.26923076923077,4.77083333333333,4.5,0.9386,0.8463,0.8925,0.946,0.8965,0.9213,-0.11881953
217,1,4.53,2.34,4.4468,2.2918,0.16092305386747,0.532112492997199,1.05174661984792,0.090471392645982,0.067710651046691,126.94,129.38,117.99,127.35,0.996780526109148,1.01594032194739,0.926501766784452,5.78736239111914,0.015864811459462,0.116087271873872,5.5,4.25,5.10416666666667,3.93478260869565,0.9897,0.9864,0.988,0.9928,0.9913,0.992,0.527988804
218,1,6.1,2.07,5.5957,2.1127,0.310162815113661,0.449973727756999,1.3007262021857,0.235067862086107,0.227986138373464,109.21,105.65,93.26,105.31,1.03703352008356,1.00322856328934,0.885575918716171,7.65499635039431,0.034469450502205,0.112007632831128,5.56521739130435,7.0,5.1875,5.34782608695652,0.8333,0.816,0.8247,0.8483,0.8444,0.8463,0.280056273
219,1,5.65,2.05,5.1915,2.213,0.304676606857686,0.488334782065693,0.808666328231827,0.159047158861299,0.229860204713391,105.24,123.43,103.05,115.67,0.909829687905248,1.06708740382122,0.890896515950549,7.71654783802528,0.020365062227696,0.119643271105638,5.23913043478261,5.32692307692308,5.25,4.30434782608696,0.9064,0.8645,0.8855,0.9153,0.8756,0.8954,1.006289593
220,1,5.88,1.9,5.617,2.55,0.185208430143355,0.625635453369165,0.832728890162001,0.108860012237745,0.191243584842742,153.82,153.1,135.94,151.37,1.01618550571447,1.01142894893308,0.898064345643126,7.16119670898631,0.0272677812849,0.100887427048434,5.54347826086957,6.75,4.85416666666667,4.21739130434783,0.9315,0.9373,0.9344,0.9366,0.9431,0.9399,0.40416535
221,1,5.14,2.23,5.1489,2.5621,0.380118773067684,0.629761580882353,0.821388507385124,0.312970994283217,0.198120726480843,138.29,154.38,118.88,145.6,0.949793956043956,1.0603021978022,0.816483516483516,7.60790504962913,0.039814333117514,0.123229416882486,4.58695652173913,4.94230769230769,4.27083333333333,5.43478260869565,0.912,0.8772,0.8946,0.9288,0.931,0.9299,0.740835479
222,1,5.18,2.25,4.5745,2.1543,0.353490490149013,0.37047702723033,1.25014722164209,0.187797066125843,0.157844572320326,86.62,81.61,69.16,81.69,1.0603501040519,0.999020687966703,0.846615252784919,7.16128860427746,0.047860130148509,0.100002369851491,5.08695652173913,4.28846153846154,4.72916666666667,5.41304347826087,0.9008,0.8196,0.8602,0.908,0.8381,0.8731,0.130845815
223,1,4.35,1.98,4.4255,2.1844,0.638796324175654,0.374482058256829,0.384446130478213,0.244795891642422,0.208946830861039,94.95,78.78,44.43,79.76,1.19044633901705,0.987713139418255,0.557046138415246,7.15880422979828,0.017368193303562,0.115063056696438,5.26086956521739,5.55769230769231,5.02083333333333,5.78260869565217,0.8184,0.7795,0.799,0.8359,0.8123,0.8241,-0.744717617
224,1,5.22,1.81,5.3404,2.2192,0.528794905596414,0.541003847108464,0.3194363731421,0.206523216866167,0.256819175507995,135.96,118.25,73.0,118.47,1.14763231197772,0.998142989786444,0.616189752680003,7.44354358376727,0.02909754169775,0.095257666635584,5.3695652173913,6.07692307692308,5.22916666666667,6.39130434782609,0.8955,0.8252,0.8604,0.9106,0.8465,0.8786,-0.474449336
225,1,5.57,1.76,4.8723,2.4901,0.482164458427139,0.424408681975464,0.431906161560053,0.25606049258659,0.204496667786464,105.14,96.54,65.33,95.59,1.09990584789204,1.00993827806256,0.683439690344178,7.34262854633461,0.023787680581445,0.097215444418555,5.0,6.40384615384615,4.95833333333333,5.47826086956522,0.919,0.7868,0.8529,0.9274,0.8207,0.874,-0.170037331
226,1,6.0,2.25,5.5745,2.2238,0.290094013923614,0.535067037939436,0.70799983255021,0.236074568108441,0.201133023611012,129.34,131.18,107.24,127.92,1.01110068792996,1.0254846779237,0.83833646028768,7.41464679171494,0.06150913801884,0.072537736981160,6.34782608695652,6.46153846153846,5.10416666666667,4.08695652173913,0.8572,0.8656,0.8614,0.8675,0.8809,0.8742,0.405837551
227,1,5.31,2.21,4.8936,2.1892,0.569763070519841,0.497784618736384,0.163867936529405,0.279225669781495,0.283977332530125,126.89,106.32,71.68,108.58,1.16863142383496,0.979185853748388,0.660158408546694,7.47005349043271,0.040270047143751,0.094266411189583,5.37777777777778,6.71153846153846,4.77083333333333,5.6304347826087,0.7708,0.7387,0.7548,0.7841,0.7598,0.7719,-0.572721501
228,1,6.49,2.37,6.234,2.1184,0.335377814384403,0.477371478507837,1.09931031783151,0.203219421934934,0.239664003102961,108.17,113.56,97.72,110.15,0.982024512029051,1.03095778483886,0.887153881071266,7.64491507070488,0.048220891384682,0.101350983615318,6.04347826086957,6.88461538461539,5.52083333333333,4.32608695652174,0.8065,0.8322,0.8194,0.822,0.8471,0.8346,0.593633636
229,1,6.22,1.98,6.383,2.07,0.375029140029524,0.270246465907318,0.107660996486023,0.106427666414766,0.219643380554042,68.91,59.28,43.21,60.33,1.14221780208851,0.982595723520637,0.71622741587933,6.9061134223417,0.020109367503955,0.088188549162712,6.56521739130435,6.05769230769231,6.0,4.26086956521739,0.8725,0.857,0.8647,0.8749,0.8597,0.8673,-0.39265015
230,1,6.27,2.11,6.0426,2.4043,0.177321067140539,0.692291415590626,1.56560165099678,0.251380773934821,0.235734834037261,117.16,170.16,161.33,169.46,0.691372595302726,1.00413076832291,0.952024076478225,7.04797493972966,0.042699483436973,0.064717183229694,5.26086956521739,4.98076923076923,4.64583333333333,5.58695652173913,0.9682,0.8851,0.9267,0.9714,0.9002,0.9358,1.30200551
231,1,5.12,1.89,5.0426,2.3121,0.728943952205407,0.408444891640867,0.162731527751667,0.136627753700339,0.160970621284279,104.14,67.88,28.12,74.28,1.40199246095854,0.913839526117394,0.378567582121702,6.95915546483557,0.03356160570842,0.130586310958247,5.34782608695652,5.55769230769231,5.33333333333333,6.17391304347826,0.892,0.9166,0.9043,0.8908,0.9172,0.904,-2.031259953
232,1,5.92,2.15,5.5319,2.2636,0.32994786527329,0.610873994123643,0.611507840819089,0.241993356658973,0.246642556788324,154.73,138.08,115.68,140.54,1.1009676960296,0.98249608652341,0.823110858118685,7.71633484959829,0.049002420550993,0.081147579449007,5.5,6.26923076923077,5.625,5.97826086956522,0.9027,0.8473,0.875,0.912,0.869,0.8905,-0.112910091
233,1,5.82,2.33,5.7234,1.8963,0.563097286241859,0.415571193859807,0.155913208407799,0.191694055637624,0.17714523787864,105.94,82.68,48.22,85.77,1.23516381019004,0.963973417278769,0.562201235863355,7.19575676156853,0.030023870269018,0.135680296397648,5.73913043478261,6.46153846153846,4.66666666666667,6.08695652173913,0.8312,0.7556,0.7934,0.8422,0.7606,0.8014,-0.996467185
234,1,6.1,2.14,6.3191,2.4681,0.274902767356853,0.60519703354121,0.879886864524972,0.28089183114292,0.231336002031478,153.22,146.77,126.53,146.42,1.04644174293129,1.00239038382735,0.864157901925967,7.28254844133181,0.035645112590652,0.054419470742681,5.5,6.75,4.875,5.34782608695652,0.9642,0.8558,0.91,0.9671,0.8908,0.9289,0.215848411
235,1,5.33,2.33,5.1915,2.4903,0.304172660189564,0.473333616333132,0.762608224127736,0.176815403077312,0.226264248881979,108.83,118.59,93.23,112.8,0.964804964539007,1.05132978723404,0.826507092198582,7.63589383600687,0.05225588790932,0.115047237090680,5.02173913043478,5.96078431372549,4.58333333333333,5.34782608695652,0.8241,0.8884,0.8562,0.8422,0.9033,0.8727,0.663638579
236,1,6.78,2.08,7.0851,2.0198,0.220382800087214,0.609477116063817,1.43254708168977,0.192037127544449,0.267099592862702,145.09,148.39,138.7,146.32,0.991593767085839,1.01414707490432,0.947922361946419,7.42807758528776,0.021573666722381,0.085817999944286,6.06521739130435,6.38461538461539,5.47916666666667,6.17391304347826,0.9796,0.8454,0.9125,0.9816,0.8766,0.9291,0.565312438
237,1,4.33,2.07,4.1277,2.2029,0.227517678995344,0.448552965235174,1.17612617814979,0.16015653184656,0.173006263546449,107.0,111.41,98.96,108.68,0.984541774015458,1.02511961722488,0.910563121089437,7.01205150581889,0.010553572120351,0.117796427879649,5.04347826086957,4.23076923076923,4.47916666666667,3.73913043478261,0.987,0.9094,0.9482,0.9877,0.9375,0.9626,0.589623806
238,1,5.47,2.17,5.2128,2.6779,0.24987788215618,0.30974914139569,1.1482032358871,0.108588005310148,0.148295146746087,65.07,74.15,69.51,70.91,0.917642081511775,1.045691721901,0.980256663376111,6.77005910421093,0.029630063335964,0.068407436664036,5.47826086956522,6.26923076923077,6.29166666666667,3.19565217391304,0.8653,0.8161,0.8407,0.8672,0.8399,0.8536,1.00105036
239,1,7.12,2.01,6.5319,2.3205,0.396719730053212,0.34033833983161,0.701876786293699,0.205870015684974,0.227565437257996,85.74,73.35,54.0,74.88,1.14503205128205,0.979567307692308,0.721153846153846,7.31268610495063,0.03612981041313,0.086642064586870,6.54347826086957,6.80769230769231,5.85416666666667,6.30434782608696,0.7683,0.786,0.7772,0.7802,0.8055,0.7928,-0.410297982
240,1,6.14,1.96,5.7234,2.3655,0.254821423238476,0.460523371087566,1.10945614379187,0.175874519312363,0.182345428734856,114.48,109.86,95.8,109.65,1.04404924760602,1.00191518467852,0.873689010487916,7.45381056441342,0.024262446354423,0.110572970312244,5.41304347826087,6.48076923076923,4.75,4.93478260869565,0.8834,0.9109,0.8972,0.904,0.921,0.9125,0.234613289
