dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,beauty,bradley_terry,8,5,140,20,76,1120,100,760,17,0.6210526315789474,0.7073436379432678,0.7408312559127808,0.0022236465809594153,0.41676855305559,0.3526307524546324,0.24573784730459003
sidhu,resnet50,representational,beauty,bradley_terry,9,5,140,20,76,1260,100,760,16,0.6328947368421053,0.6581273674964905,0.6703895926475525,0.09709678116274367,0.44868413207586855,0.36745073212589285,0.2527689731216026
sidhu,resnet50,representational,beauty,bradley_terry,10,5,140,20,76,1400,100,760,17,0.6736842105263158,0.6847164034843445,0.7319366335868835,0.01420328525331127,0.4870212868690942,0.44347832156489614,0.30901797965770333
sidhu,resnet50,representational,beauty,hinge,1,6,140,20,76,140,20,760,21,0.6513157894736842,0.6777143478393555,0.7113263607025146,0.1382111672472487,0.4404064018599456,0.3859999336695627,0.2638066385503614
sidhu,resnet50,representational,beauty,hinge,2,6,140,20,76,280,40,760,27,0.6947368421052632,0.6457502841949463,0.6468507051467896,0.21632506148897002,0.4910407991592365,0.4975766509393287,0.3524456691032829
sidhu,resnet50,representational,beauty,hinge,3,6,140,20,76,420,60,760,17,0.6342105263157894,0.6510103344917297,0.6849492788314819,0.1701678158487474,0.4591259737362634,0.43058413597524914,0.2947599508069372
sidhu,resnet50,representational,beauty,hinge,4,6,140,20,76,560,80,760,17,0.6815789473684211,0.6673696637153625,0.7468815445899963,0.09513531411843024,0.510459602375704,0.48725433485812875,0.3348585598665921
sidhu,resnet50,representational,beauty,hinge,5,6,140,20,76,700,100,760,20,0.6802631578947368,0.6360108852386475,0.647095263004303,0.21602872251369154,0.503530186541866,0.4903305217697446,0.3404864348223331
sidhu,resnet50,representational,beauty,hinge,6,6,140,20,76,840,100,760,16,0.6460526315789473,0.6666685342788696,0.6854249238967896,0.16959148013602698,0.46348427597604314,0.4543186269910945,0.3116435756741603
sidhu,resnet50,representational,beauty,hinge,7,6,140,20,76,980,100,760,17,0.6881578947368421,0.6283147931098938,0.6363346576690674,0.22906552444101103,0.5295426661705278,0.5097720230511571,0.36792232523157076
sidhu,resnet50,representational,beauty,hinge,8,6,140,20,76,1120,100,760,23,0.6868421052631579,0.6422150135040283,0.6425385475158691,0.2215494231414692,0.5065998190857499,0.5210787189440741,0.3587770284284915
sidhu,resnet50,representational,beauty,hinge,9,6,140,20,76,1260,100,760,16,0.6605263157894737,0.6496191620826721,0.6924694180488586,0.16105682025682055,0.4301568566106653,0.41774618259743884,0.2996843413932106
